16.3685234; -0.8072785; 7.8677470; -0.0584305; -0.1828658; 6.3065604; 2.6382065
16.5681396; -0.7920179; 8.0667675; -0.0944669; -0.1779533; 6.3895197; 2.6438090
16.7677557; -0.7697013; 8.2651206; -0.1294214; -0.1722995; 6.4715883; 2.6904174
16.9673718; -0.7405767; 8.4625886; -0.1632722; -0.1670849; 6.5540489; 2.7269484
17.1669880; -0.7048808; 8.6589748; -0.1961868; -0.1628916; 6.6365837; 2.7273098
17.3666041; -0.6628173; 8.8540962; -0.2283553; -0.1595989; 6.7181153; 2.6961260
17.5662203; -0.6145579; 9.0477784; -0.2599522; -0.1571703; 6.7977536; 2.6341633
17.7658364; -0.5602447; 9.2398514; -0.2911526; -0.1556363; 6.8746706; 2.5390281
17.9654525; -0.4999891; 9.4301448; -0.3221393; -0.1550138; 6.9480039; 2.4090548
18.1650687; -0.4338728; 9.6184831; -0.3530868; -0.1551989; 7.0168747; 2.2487052
18.3646848; -0.3619525; 9.8046833; -0.3841373; -0.1560116; 7.0805569; 2.0666306
18.5643009; -0.2842676; 9.9885543; -0.4154035; -0.1573620; 7.1385819; 1.8672543
18.7639171; -0.2008443; 10.1698952; -0.4469959; -0.1592913; 7.1906064; 1.6485277
18.9635332; -0.1116960; 10.3484922; -0.4790357; -0.1618097; 7.2362259; 1.4103495
19.1631494; -0.0168254; 10.5241164; -0.5116226; -0.1646617; 7.2750274; 1.1670404
19.3627655; 0.0837650; 10.6965268; -0.5447686; -0.1672640; 7.3069791; 0.9503427
19.5623816; 0.1900526; 10.8654830; -0.5783540; -0.1689788; 7.3328951; -0.7458919
19.7619978; 0.3019749; 11.0307595; -0.6121628; -0.1695360; 7.3125622; -1.0473100
19.9616139; 0.4194236; 11.1921562; -0.6459817; -0.1691992; 7.2839170; -1.1337972
20.1612301; 0.5422554; 11.3494963; -0.6796924; -0.1686083; 7.2527786; -1.2419118
20.3608462; 0.6703140; 11.5026142; -0.7133231; -0.1685272; 7.2185169; -1.3319367
20.5604623; 0.8034527; 11.6513362; -0.7470397; -0.1694626; 7.1815900; -1.3746108
20.7600785; 0.9415461; 11.7954669; -0.7810365; -0.1711590; 7.1432798; -1.3788331
20.9596946; 1.0844809; 11.9347949; -0.8153672; -0.1726283; 7.1046443; -1.3937968
21.1593108; 1.2321287; 12.0691180; -0.8498897; -0.1730938; 7.0653749; -1.4622599
21.3589269; 1.3843277; 12.1982634; -0.8844145; -0.1728056; 7.0239406; -1.5760205
21.5585430; 1.5408908; 12.3220835; -0.9188802; -0.1726084; 6.9790073; -1.6945116
21.7581592; 1.7016275; 12.4404349; -0.9533666; -0.1730161; 6.9303708; -1.7916947
21.9577753; 1.8663558; 12.5531633; -0.9879964; -0.1740141; 6.8785708; -1.8674585
22.1573915; 2.0348999; 12.6601012; -1.0228671; -0.1754054; 6.8241620; -1.9310652
22.3570076; 2.2070844; 12.7610725; -1.0580412; -0.1770459; 6.7674399; -1.9896075
22.5566237; 2.3827291; 12.8558961; -1.0935631; -0.1788972; 6.7084967; -2.0454493
22.7562399; 2.5616474; 12.9443873; -1.1294797; -0.1810082; 6.6473542; -2.0968794
22.9558560; 2.7436457; 13.0263562; -1.1658490; -0.1834315; 6.5840851; -2.1418655
23.1554722; 2.9285227; 13.1016064; -1.2027325; -0.1861567; 6.5188246; -2.1812194
23.3550883; 3.1160676; 13.1699354; -1.2401863; -0.1891442; 6.4516867; -2.2171509
23.5547044; 3.3060579; 13.2311354; -1.2782609; -0.1923783; 6.3827191; -2.2509480
23.7543206; 3.4982574; 13.2849953; -1.3170062; -0.1958688; 6.3119294; -2.2829535
23.9539367; 3.6924151; 13.3313001; -1.3564775; -0.1996605; 6.2393127; -2.3122492
24.1535528; 3.8882634; 13.3698305; -1.3967436; -0.2038392; 6.1648925; -2.3363153
24.3531690; 4.0855165; 13.4003604; -1.4378902; -0.2084878; 6.0887738; -2.3528734
