22.3679372; 1.9795195; 12.3509518; -0.9250500; -0.1663028; 6.9027371; -2.1767235
22.5676509; 2.1409923; 12.4684608; -0.9583935; -0.1676416; 6.8394690; -2.2596884
22.7673646; 2.3063116; 12.5804933; -0.9921129; -0.1700734; 6.7731643; -2.2995903
22.9670784; 2.4753425; 12.6868428; -1.0264022; -0.1733463; 6.7050157; -2.2981990
23.1667921; 2.6479542; 12.7872754; -1.0613948; -0.1771157; 6.6362091; -2.2825578
23.3665058; 2.8240100; 12.8815395; -1.0971691; -0.1811754; 6.5671573; -2.2708163
23.5662195; 3.0033599; 12.9693731; -1.1337601; -0.1852978; 6.4977326; -2.2702798
23.7659333; 3.1858353; 13.0505131; -1.1711473; -0.1891514; 6.4275747; -2.2751771
23.9656470; 3.3712432; 13.1247068; -1.2092641; -0.1926070; 6.3564887; -2.3050251
24.1653607; 3.5593667; 13.1917154; -1.2480815; -0.1961732; 6.2836501; -2.3377283
24.3650744; 3.7499691; 13.2513067; -1.2875822; -0.1994501; 6.2089053; -2.3876050
24.5647882; 3.9427907; 13.3032692; -1.3276149; -0.2014999; 6.1316255; -2.5014903
24.7645019; 4.1375480; 13.3474247; -1.3681865; -0.2048471; 6.0496005; -2.5232704
24.9642156; 4.3339524; 13.3835517; -1.4098372; -0.2123115; 5.9657190; -2.4281319
25.1639293; 4.5317114; 13.4113143; -1.4530947; -0.2209449; 5.8838712; -2.4210458
25.3636431; 4.7304986; 13.4303577; -1.4976213; -0.2250300; 5.8011127; -2.4881628
25.5633568; 4.9299396; 13.4404637; -1.5427936; -0.2274227; 5.7148113; -2.5858498
25.7630705; 5.1296330; 13.4414600; -1.5891284; -0.2366614; 5.6237184; -2.5807808
25.9627842; 5.3291503; 13.4330414; -1.6370137; -0.2429563; 5.5313085; -2.6133779
26.1624980; 5.5280266; 13.4149879; -1.6856928; -0.2446085; 5.4361309; -2.7621585
26.3622117; 5.7257736; 13.3871778; -1.7357378; -0.2566523; 5.3336889; -2.2259348
26.5619254; 5.9218136; 13.3491744; -1.7897376; -0.2843175; 5.2496798; -1.6166933
26.7616391; 6.1153740; 13.3001009; -1.8494324; -0.3137229; 5.1878113; -1.6083629
26.9613529; 6.3055284; 13.2391605; -1.9126097; -0.3191085; 5.1255206; -1.5867798
27.1610666; 6.4914703; 13.1663686; -1.9747192; -0.3031104; 5.0633150; -2.2159093
27.3607803; 6.6726553; 13.0824284; -2.0342317; -0.2930490; 4.9751446; -2.7001895
27.5604940; 6.8485360; 12.9878792; -2.0944600; -0.3105840; 4.8655456; -2.5310364
27.7602078; 7.0184144; 12.8829259; -2.1526395; -0.2712019; 4.7605218; -0.0505110
27.9599215; 7.1815598; 12.7678060; -2.2236407; -0.4416494; 4.7584023; -29.9827120
28.1596352; 7.3357372; 12.6409142; -2.2867660; -0.1894246; 3.2659569; -2.9098612
